,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
153,1271,1233,1282,1218,1247,1233,1247,1282,1247,1259,1259,1247,1259,1247,1259,1233,1259,1271,1271,1282,1271,1233,1259,1247,1259,1233,1293,1247,1247,1233,1271,1259,1259,1282,1233,1259,1259,1233,1259,1259,1247,1233,1271,1271,1247,1293,1247,1247,1259,1247,1247,1282,1247,1282,1259,1247,1259,1271,1271,1247,1233,1259,1271,1259,1271,1247,1271,1259,1233,1233,1247,1259,1271,1233,1282,1259,1271,1293,1247,1282,1259,1218,1247,1282,1293,1184,1259,1247,1259,1259,1282,1247,1271,1247,1282,1247,1259,1271,1259,1271,1321,1247,1259,1233,1293,1259,1259,1259,1233,1282,1282,1271,1293,1247,1271,1259,1293,1282,1247,1259,1259,1282,1259,1282,1303,1271,1282,1218,1282,1233,1233,1303,1271,1293,1259,1259,1233,1282,1233,1247,1282,1259,1282,1259,1259,1282,1247,1282,1259,1259,1282,1218,1259,1233,1259,1259,1282,1259,1259,1271,1282,1247,1259,1282,1259,1259,1259,1271,1282,1247,1259,1259,1282,1259,1259,1233,1271,1218,1271,1233,1282,1271,1233,1233,1271,1259,1271,1282,1271,1233,1271,1247,1282,1218,1259,1247,1233,1271,1271,1247,1247
154,1247,1247,1247,1259,1282,1271,1259,1259,1259,1247,1259,1247,1233,1233,1233,1259,1271,1259,1247,1259,1259,1233,1218,1259,1259,1259,1218,1164,1233,1141,1271,1271,1259,1271,1233,1271,1271,1259,1259,1247,1233,1271,1247,1282,1233,1259,1247,1271,1218,1259,1247,1233,1247,1259,1247,1233,1259,1247,1259,1233,1247,1271,1233,1247,1271,1259,1282,1233,1259,1247,1247,1282,1233,1233,1271,1259,1247,1293,1247,1271,1259,1218,1247,1271,1282,1293,1271,1282,1259,1271,1233,1218,1259,1271,1259,1282,1259,1271,1233,1247,1282,1271,1271,1259,1259,1247,1271,1247,1282,1247,1271,1259,1259,1259,1233,1271,1271,1259,1259,1282,1282,1259,1218,1282,1259,1271,1282,1259,1259,1247,1233,1259,1271,1259,1247,1259,1259,1247,1271,1247,1282,1218,1247,1293,1271,1259,1271,1271,1259,1247,1338,1247,1271,1218,1259,1259,1259,1233,1259,1259,1247,1259,1259,1218,1271,1259,1184,1259,1247,1271,1271,1271,1259,1247,1247,1247,1293,1247,1233,1247,1259,1247,1282,1247,1259,1282,1271,1259,1259,1259,1247,1218,1282,1247,1271,1259,1184,1271,1247,1233,1247
155,1259,1247,1247,1247,1259,1184,1293,1282,1247,1233,1271,1247,1233,1271,1259,1247,1271,1271,1233,1259,1259,1164,1271,1259,1259,1233,1247,1247,1218,1233,1282,1259,1282,1233,1233,1247,1247,1259,1293,1259,1259,1271,1247,1282,1271,1259,1293,1233,1259,1282,1233,1259,1259,1233,1259,1233,1259,1247,1282,1259,1218,1247,1233,1282,1164,1259,1247,1259,1218,1247,1282,1271,1247,1247,1247,1247,1259,1259,1247,1247,1271,1282,1247,1247,1271,1259,1247,1259,1282,1259,1271,1233,1271,1247,1303,1271,1271,1259,1233,1282,1247,1233,1271,1247,1247,1271,1271,1259,1271,1247,1271,1247,1282,1259,1233,1303,1271,1247,1247,1247,1293,1259,1259,1233,1233,1271,1259,1259,1271,1247,1271,1282,1233,1282,1259,1247,1259,1282,1259,1282,1259,1293,1247,1247,1271,1271,1271,1218,1259,1282,1259,1259,1271,1233,1247,1271,1259,1271,1271,1271,1233,1259,1259,1282,1282,1247,1247,1259,1259,1259,1259,1247,1247,1247,1247,1247,1271,1233,1218,1233,1259,1259,1259,1259,1271,1247,1259,1271,1259,1271,1271,1247,1293,1184,1259,1233,1233,1259,1218,1184,1233
156,1247,1271,1259,1233,1259,1184,1259,1259,1247,1233,1247,1233,1247,1282,1271,1233,1293,1233,1247,1259,1247,1233,1233,1282,1247,1282,1247,1259,1259,1247,1259,1259,1271,1282,1247,1282,1259,1271,1271,1293,1259,1247,1271,1247,1218,1247,1247,1271,1247,1259,1259,1271,1247,1247,1259,1218,1233,1259,1271,1259,1233,1233,1282,1271,1233,1247,1271,1271,1233,1259,1282,1271,1259,1282,1271,1218,1247,1259,1259,1259,1282,1233,1259,1233,1282,1259,1282,1271,1282,1259,1259,1202,1282,1218,1282,1233,1184,1247,1259,1259,1247,1259,1271,1218,1293,1271,1233,1282,1259,1282,1247,1282,1282,1271,1247,1271,1282,1259,1247,1259,1259,1271,1271,1259,1218,1271,1271,1271,1259,1259,1164,1259,1282,1259,1259,1259,1259,1218,1271,1247,1271,1271,1247,1282,1233,1247,1259,1271,1282,1271,1259,1247,1247,1247,1233,1184,1247,1271,1247,1282,1259,1247,1233,1247,1282,1271,1271,1282,1259,1303,1271,1247,1259,1259,1259,1247,1247,1233,1247,1247,1259,1259,1247,1259,1233,1233,1271,1271,1259,1271,1247,1259,1233,1233,1271,1247,1259,1282,1282,1247,1293
157,1259,1282,1247,1233,1247,1233,1247,1259,1259,1271,1259,1233,1233,1218,1282,1247,1271,1218,1259,1233,1247,1233,1247,1247,1259,1293,1218,1218,1247,1233,1282,1247,1247,1247,1259,1282,1247,1218,1233,1259,1247,1282,1259,1271,1259,1259,1218,1184,1259,1271,1233,1247,1259,1247,1259,1233,1233,1247,1271,1247,1259,1271,1247,1271,1247,1247,1233,1282,1271,1259,1282,1247,1271,1259,1259,1247,1233,1233,1259,1233,1259,1247,1233,1271,1247,1259,1247,1271,1259,1271,1247,1218,1247,1247,1271,1184,1247,1271,1259,1282,1271,1247,1259,1259,1271,1233,1259,1247,1271,1282,1282,1247,1247,1259,1259,1259,1282,1233,1233,1259,1259,1259,1233,1247,1233,1233,1247,1247,1271,1259,1259,1259,1247,1259,1259,1233,1233,1247,1218,1233,1247,1233,1233,1271,1247,1247,1233,1247,1271,1271,1282,1233,1282,1271,1259,1247,1259,1259,1271,1259,1233,1247,1233,1271,1247,1282,1233,1233,1247,1259,1259,1271,1247,1271,1233,1259,1259,1233,1259,1184,1247,1233,1259,1247,1271,1247,1271,1233,1259,1259,1271,1184,1233,1233,1259,1259,1259,1259,1233,1233,1233
158,1259,1271,1233,1271,1259,1233,1233,1247,1233,1259,1259,1259,1271,1233,1271,1247,1233,1293,1233,1218,1271,1184,1259,1233,1259,1247,1271,1259,1259,1233,1282,1271,1259,1233,1247,1218,1259,1259,1282,1259,1271,1259,1184,1259,1218,1233,1259,1259,1259,1259,1184,1293,1259,1233,1247,1184,1233,1233,1271,1293,1233,1233,1247,1259,1233,1233,1247,1259,1233,1233,1233,1271,1271,1259,1303,1282,1271,1233,1233,1247,1282,1233,1259,1271,1282,1282,1282,1271,1282,1233,1233,1247,1271,1259,1259,1233,1233,1303,1164,1259,1259,1164,1259,1271,1247,1259,1259,1293,1259,1259,1247,1259,1271,1247,1259,1259,1282,1282,1233,1259,1259,1259,1259,1259,1247,1259,1271,1247,1259,1271,1247,1282,1259,1184,1271,1259,1259,1282,1247,1259,1259,1233,1247,1271,1271,1271,1271,1247,1218,1259,1271,1247,1271,1218,1282,1259,1293,1303,1218,1233,1259,1259,1271,1271,1247,1259,1259,1202,1247,1293,1271,1233,1259,1259,1247,1259,1259,1259,1259,1259,1218,1259,1271,1233,1259,1233,1259,1233,1259,1259,1247,1259,1247,1233,1259,1233,1233,1271,1233,1271,1271
159,1282,1282,1233,1259,1259,1233,1259,1282,1233,1259,1293,1259,1247,1259,1233,1259,1259,1259,1233,1271,1259,1247,1247,1271,1247,1293,1259,1233,1218,1218,1271,1247,1259,1271,1282,1218,1271,1259,1271,1271,1259,1259,1233,1282,1247,1303,1247,1233,1271,1271,1282,1233,1271,1247,1293,1233,1271,1271,1282,1233,1271,1233,1259,1259,1247,1259,1259,1259,1233,1282,1233,1259,1293,1271,1271,1247,1233,1271,1218,1282,1282,1271,1218,1282,1259,1282,1282,1293,1282,1259,1218,1233,1282,1259,1247,1233,1247,1259,1259,1271,1259,1233,1282,1259,1233,1259,1218,1282,1303,1247,1259,1259,1259,1233,1259,1259,1259,1233,1164,1259,1271,1282,1259,1271,1259,1282,1271,1259,1259,1247,1247,1303,1259,1247,1271,1259,1282,1293,1259,1233,1271,1233,1259,1247,1259,1271,1218,1233,1259,1259,1271,1259,1282,1271,1247,1247,1282,1259,1303,1282,1247,1259,1247,1271,1271,1293,1233,1259,1247,1259,1259,1259,1233,1233,1247,1259,1259,1247,1271,1271,1247,1282,1282,1247,1271,1247,1259,1259,1282,1259,1247,1233,1233,1259,1247,1282,1247,1247,1218,1259,1247
160,1271,1259,1259,1233,1303,1233,1282,1247,1259,1271,1259,1247,1218,1271,1184,1247,1271,1233,1247,1233,1271,1184,1233,1233,1233,1233,1282,1233,1218,1233,1282,1259,1259,1233,1259,1233,1247,1259,1247,1259,1259,1233,1271,1247,1247,1271,1271,1247,1259,1247,1259,1271,1233,1184,1218,1184,1247,1259,1259,1247,1247,1271,1259,1282,1233,1218,1247,1271,1218,1218,1247,1271,1271,1282,1282,1259,1233,1271,1259,1233,1271,1259,1259,1247,1259,1271,1218,1282,1271,1271,1259,1259,1247,1259,1259,1271,1233,1247,1282,1282,1259,1271,1259,1271,1271,1259,1259,1259,1271,1233,1247,1247,1259,1247,1233,1233,1271,1247,1218,1218,1247,1259,1247,1259,1218,1271,1259,1184,1247,1233,1233,1271,1259,1233,1303,1271,1259,1271,1259,1233,1259,1233,1282,1303,1259,1247,1259,1233,1259,1259,1271,1202,1247,1184,1259,1247,1259,1218,1271,1271,1218,1218,1247,1218,1271,1247,1184,1259,1233,1271,1271,1282,1271,1271,1218,1218,1247,1218,1271,1247,1259,1271,1282,1233,1247,1233,1282,1271,1259,1271,1271,1259,1247,1218,1233,1218,1164,1271,1247,1218,1247
161,1233,1271,1247,1247,1247,1233,1233,1271,1293,1282,1282,1233,1218,1259,1247,1233,1259,1259,1271,1271,1259,1247,1282,1259,1259,1293,1218,1233,1233,1218,1271,1259,1282,1247,1184,1259,1233,1271,1233,1247,1247,1282,1247,1259,1247,1259,1259,1218,1233,1247,1259,1259,1259,1247,1282,1184,1259,1247,1259,1259,1259,1259,1218,1282,1184,1259,1247,1247,1259,1259,1202,1259,1271,1247,1282,1271,1259,1247,1218,1271,1259,1233,1184,1184,1259,1259,1233,1271,1282,1259,1259,1233,1282,1282,1282,1271,1233,1259,1271,1259,1293,1233,1271,1233,1271,1271,1259,1282,1259,1282,1259,1271,1293,1184,1259,1259,1271,1271,1164,1259,1247,1259,1259,1259,1271,1282,1247,1184,1271,1233,1218,1282,1259,1259,1259,1247,1259,1247,1164,1233,1247,1233,1271,1259,1233,1259,1259,1247,1218,1259,1259,1271,1259,1259,1271,1259,1282,1282,1271,1247,1233,1233,1247,1259,1282,1271,1218,1247,1259,1259,1259,1271,1247,1271,1259,1259,1271,1233,1247,1247,1259,1247,1293,1259,1247,1282,1233,1293,1247,1259,1247,1233,1184,1259,1218,1259,1247,1282,1218,1259,1218
162,1282,1247,1259,1282,1259,1233,1247,1259,1271,1282,1282,1259,1259,1259,1247,1247,1233,1233,1218,1233,1271,1164,1282,1271,1259,1259,1271,1271,1247,1233,1259,1259,1259,1259,1259,1259,1271,1282,1247,1259,1233,1271,1259,1271,1233,1259,1233,1282,1271,1259,1233,1233,1233,1259,1271,1233,1233,1259,1259,1247,1259,1271,1271,1271,1233,1282,1233,1282,1247,1282,1233,1259,1271,1259,1293,1259,1293,1271,1184,1271,1271,1271,1233,1259,1259,1271,1259,1271,1259,1233,1233,1233,1293,1303,1247,1247,1233,1247,1247,1259,1271,1218,1282,1271,1259,1282,1259,1293,1259,1271,1259,1233,1271,1218,1259,1247,1271,1271,1233,1303,1247,1259,1247,1282,1247,1271,1282,1259,1282,1233,1282,1293,1259,1247,1259,1259,1259,1259,1259,1233,1233,1233,1247,1271,1247,1282,1271,1141,1259,1259,1259,1184,1271,1259,1271,1247,1259,1247,1271,1247,1271,1259,1271,1293,1282,1259,1247,1247,1259,1271,1282,1271,1247,1233,1271,1233,1259,1259,1271,1247,1259,1247,1259,1259,1271,1233,1233,1282,1282,1247,1271,1282,1271,1271,1233,1271,1259,1259,1233,1233,1247
163,1282,1259,1233,1247,1259,1218,1233,1259,1247,1259,1247,1233,1184,1271,1259,1259,1259,1247,1218,1259,1247,1218,1247,1247,1259,1233,1271,1259,1259,1233,1303,1271,1233,1259,1247,1259,1247,1218,1259,1259,1271,1233,1218,1282,1259,1271,1247,1233,1259,1259,1233,1271,1321,1218,1247,1218,1259,1247,1259,1259,1233,1247,1259,1259,1259,1247,1259,1271,1247,1259,1247,1233,1271,1271,1271,1233,1247,1271,1247,1247,1233,1271,1247,1259,1259,1282,1282,1282,1271,1259,1233,1233,1271,1259,1271,1271,1184,1271,1184,1282,1259,1247,1303,1271,1271,1259,1259,1282,1282,1247,1271,1259,1282,1233,1233,1259,1259,1259,1259,1247,1184,1282,1259,1259,1233,1271,1303,1247,1271,1259,1259,1282,1233,1184,1233,1271,1271,1247,1259,1259,1271,1233,1293,1247,1271,1271,1271,1247,1247,1259,1259,1282,1271,1259,1247,1233,1282,1271,1259,1303,1259,1259,1282,1259,1259,1271,1247,1233,1282,1259,1282,1271,1259,1233,1259,1247,1271,1247,1233,1293,1282,1247,1303,1259,1259,1259,1218,1247,1293,1271,1259,1271,1233,1247,1259,1271,1233,1282,1247,1259,1282
164,1233,1259,1233,1233,1247,1233,1247,1259,1282,1271,1247,1259,1303,1233,1233,1247,1271,1233,1247,1247,1271,1233,1259,1259,1218,1233,1271,1233,1259,1184,1293,1259,1271,1271,1247,1233,1259,1259,1259,1218,1247,1282,1233,1271,1247,1271,1282,1259,1293,1282,1233,1259,1271,1218,1259,1259,1259,1247,1233,1259,1259,1218,1233,1282,1271,1259,1293,1259,1218,1259,1259,1247,1233,1282,1293,1259,1259,1233,1247,1247,1282,1233,1259,1259,1271,1233,1247,1247,1293,1259,1233,1271,1282,1271,1271,1233,1233,1247,1293,1271,1303,1247,1271,1184,1259,1271,1259,1271,1259,1293,1233,1293,1259,1259,1259,1282,1282,1259,1247,1259,1259,1293,1233,1247,1233,1233,1303,1259,1293,1259,1233,1293,1271,1259,1271,1271,1282,1271,1259,1259,1247,1233,1259,1282,1259,1218,1218,1259,1247,1282,1259,1233,1259,1259,1247,1282,1259,1247,1282,1259,1218,1259,1259,1259,1293,1271,1259,1271,1271,1259,1259,1293,1259,1259,1282,1271,1259,1247,1271,1259,1259,1259,1247,1271,1259,1259,1259,1282,1271,1247,1259,1259,1271,1259,1271,1233,1247,1247,1218,1259,1184
165,1233,1247,1184,1259,1282,1184,1233,1271,1282,1282,1282,1247,1218,1233,1233,1259,1259,1259,1218,1259,1233,1164,1233,1247,1259,1233,1259,1218,1233,1233,1293,1259,1271,1259,1282,1259,1218,1247,1218,1271,1259,1247,1259,1259,1259,1293,1259,1233,1247,1247,1233,1259,1247,1218,1259,1233,1259,1259,1259,1218,1259,1233,1218,1259,1233,1259,1247,1259,1259,1259,1259,1259,1293,1233,1282,1271,1259,1218,1184,1247,1259,1271,1184,1282,1271,1247,1247,1247,1259,1218,1259,1247,1259,1259,1259,1271,1233,1247,1184,1303,1271,1271,1282,1282,1233,1282,1271,1282,1271,1233,1271,1233,1282,1247,1233,1233,1271,1247,1218,1259,1259,1247,1303,1259,1271,1259,1282,1247,1233,1233,1233,1271,1271,1259,1271,1259,1233,1259,1247,1259,1271,1184,1233,1259,1259,1233,1271,1184,1247,1259,1259,1271,1259,1247,1233,1282,1247,1259,1233,1233,1293,1233,1259,1259,1247,1259,1259,1282,1247,1259,1259,1271,1259,1259,1259,1247,1259,1184,1271,1247,1259,1259,1271,1247,1271,1259,1184,1259,1259,1282,1271,1271,1247,1184,1259,1233,1233,1259,1233,1247,1259
166,1259,1247,1218,1259,1233,1184,1247,1233,1259,1247,1247,1247,1259,1218,1259,1271,1282,1282,1259,1184,1271,1164,1247,1259,1247,1271,1259,1218,1233,1233,1282,1247,1259,1202,1233,1259,1259,1233,1282,1271,1271,1271,1247,1282,1184,1259,1259,1218,1218,1271,1259,1271,1259,1259,1282,1259,1259,1247,1259,1247,1218,1233,1282,1259,1218,1233,1271,1271,1233,1259,1259,1247,1282,1282,1259,1259,1259,1247,1247,1247,1271,1247,1259,1271,1233,1259,1233,1271,1282,1247,1233,1164,1303,1282,1259,1303,1259,1271,1233,1247,1271,1164,1271,1247,1247,1259,1271,1271,1259,1271,1282,1233,1259,1247,1282,1282,1271,1247,1218,1259,1259,1271,1271,1282,1233,1259,1303,1271,1259,1259,1233,1259,1293,1259,1259,1259,1247,1233,1184,1259,1271,1271,1247,1259,1259,1259,1259,1247,1233,1282,1259,1247,1293,1303,1259,1259,1282,1247,1271,1303,1233,1259,1259,1259,1282,1247,1184,1259,1259,1271,1259,1259,1259,1259,1259,1233,1218,1184,1233,1233,1259,1271,1259,1259,1259,1233,1259,1271,1271,1259,1259,1184,1259,1259,1259,1271,1218,1271,1247,1259,1259
167,1259,1247,1233,1259,1259,1259,1247,1233,1259,1259,1247,1271,1282,1233,1233,1271,1259,1233,1184,1259,1233,1141,1259,1218,1247,1271,1247,1184,1184,1259,1259,1282,1271,1259,1247,1184,1259,1271,1233,1259,1282,1259,1233,1259,1259,1282,1233,1271,1259,1271,1259,1259,1233,1233,1259,1233,1247,1259,1259,1282,1259,1233,1259,1282,1233,1247,1282,1259,1233,1247,1259,1247,1247,1247,1271,1259,1247,1233,1233,1271,1282,1233,1247,1259,1282,1271,1259,1259,1271,1259,1233,1247,1233,1218,1233,1233,1233,1271,1218,1303,1282,1184,1259,1259,1259,1259,1218,1259,1259,1259,1271,1233,1271,1247,1247,1259,1271,1247,1184,1259,1259,1303,1271,1233,1271,1259,1259,1218,1247,1282,1233,1271,1259,1233,1259,1247,1247,1271,1259,1259,1271,1271,1282,1293,1259,1259,1218,1233,1233,1259,1271,1271,1247,1271,1259,1233,1259,1233,1259,1271,1218,1259,1259,1271,1271,1259,1247,1247,1233,1247,1293,1282,1259,1247,1282,1247,1247,1259,1247,1233,1247,1164,1259,1218,1247,1247,1218,1303,1259,1271,1259,1247,1259,1247,1271,1247,1233,1247,1184,1259,1271
168,1259,1233,1233,1271,1233,1233,1184,1259,1233,1233,1271,1259,1259,1247,1233,1233,1271,1247,1247,1247,1233,1233,1247,1271,1247,1233,1233,1271,1259,1247,1271,1247,1259,1259,1247,1247,1233,1233,1233,1259,1247,1259,1218,1271,1247,1271,1233,1164,1247,1259,1259,1271,1247,1271,1233,1247,1247,1271,1259,1259,1233,1247,1233,1282,1218,1233,1233,1218,1247,1247,1282,1282,1247,1259,1271,1259,1233,1247,1184,1233,1259,1233,1259,1259,1259,1247,1259,1271,1293,1259,1164,1282,1259,1259,1259,1282,1247,1233,1233,1282,1247,1233,1259,1233,1259,1271,1233,1303,1259,1259,1259,1259,1271,1271,1259,1247,1259,1259,1247,1293,1233,1282,1271,1218,1247,1303,1282,1184,1233,1247,1233,1247,1271,1247,1233,1259,1259,1247,1184,1247,1259,1247,1282,1184,1233,1271,1218,1247,1282,1259,1259,1259,1259,1259,1271,1271,1271,1293,1271,1259,1247,1259,1282,1247,1259,1259,1259,1259,1259,1282,1259,1233,1259,1271,1233,1233,1247,1233,1259,1259,1247,1218,1259,1233,1259,1271,1259,1247,1282,1247,1259,1184,1247,1247,1259,1218,1259,1247,1271,1233,1259
169,1233,1233,1218,1247,1259,1247,1247,1282,1233,1259,1259,1271,1271,1218,1233,1259,1233,1259,1218,1259,1259,1247,1233,1259,1233,1247,1247,1247,1259,1259,1293,1247,1259,1271,1247,1271,1218,1282,1247,1233,1233,1247,1271,1271,1247,1247,1259,1271,1247,1259,1233,1293,1271,1233,1259,1247,1259,1233,1282,1218,1259,1233,1259,1247,1218,1218,1233,1247,1259,1247,1247,1271,1233,1247,1282,1233,1233,1233,1247,1233,1247,1218,1233,1218,1259,1259,1259,1233,1271,1247,1233,1271,1271,1233,1233,1259,1259,1259,1271,1282,1259,1184,1247,1271,1247,1282,1259,1293,1247,1259,1247,1233,1218,1271,1247,1259,1259,1259,1184,1259,1271,1233,1271,1233,1247,1218,1247,1233,1259,1271,1184,1259,1271,1218,1282,1259,1259,1259,1247,1293,1259,1259,1233,1259,1233,1271,1233,1218,1247,1259,1233,1233,1233,1233,1259,1259,1271,1259,1247,1303,1218,1282,1247,1282,1259,1233,1233,1259,1259,1259,1247,1271,1259,1303,1247,1259,1233,1271,1282,1184,1259,1247,1233,1259,1247,1247,1259,1259,1247,1247,1233,1247,1259,1218,1259,1259,1247,1233,1247,1259,1259
170,1259,1247,1271,1259,1247,1247,1218,1282,1259,1247,1233,1271,1218,1247,1218,1233,1247,1218,1218,1282,1259,1247,1259,1282,1259,1293,1233,1218,1218,1233,1293,1259,1259,1218,1259,1271,1259,1247,1259,1271,1233,1184,1184,1282,1247,1259,1247,1218,1218,1247,1271,1259,1293,1247,1259,1233,1233,1247,1271,1247,1218,1282,1247,1259,1259,1247,1259,1218,1247,1233,1184,1247,1259,1218,1259,1259,1218,1247,1184,1247,1271,1233,1247,1259,1259,1233,1259,1259,1271,1282,1259,1233,1259,1233,1259,1247,1233,1259,1247,1271,1293,1247,1271,1259,1233,1271,1247,1259,1259,1259,1247,1259,1271,1233,1247,1247,1259,1247,1218,1259,1259,1233,1247,1247,1233,1282,1271,1184,1247,1233,1259,1259,1247,1233,1259,1247,1259,1259,1218,1247,1282,1247,1233,1282,1259,1293,1271,1218,1259,1293,1271,1233,1233,1259,1233,1282,1259,1282,1247,1218,1259,1247,1282,1259,1271,1233,1233,1247,1259,1293,1259,1233,1271,1247,1271,1259,1271,1247,1259,1259,1282,1271,1233,1247,1233,1247,1271,1233,1259,1259,1259,1282,1247,1233,1259,1218,1247,1282,1233,1247,1233
171,1218,1247,1233,1233,1247,1233,1233,1259,1233,1259,1282,1233,1247,1259,1218,1247,1259,1259,1184,1259,1247,1233,1233,1259,1247,1233,1184,1259,1233,1233,1247,1259,1282,1312,1259,1282,1233,1247,1259,1259,1259,1259,1233,1247,1259,1271,1233,1218,1259,1247,1282,1247,1259,1233,1247,1247,1271,1233,1259,1259,1282,1259,1247,1282,1184,1218,1293,1233,1233,1247,1282,1259,1259,1233,1271,1233,1271,1271,1184,1259,1259,1233,1259,1259,1259,1247,1233,1259,1259,1259,1259,1259,1259,1233,1282,1247,1218,1259,1184,1282,1303,1247,1282,1233,1233,1259,1233,1259,1259,1259,1247,1247,1259,1247,1259,1259,1259,1271,1233,1259,1259,1247,1259,1259,1271,1233,1259,1184,1247,1233,1164,1259,1259,1259,1233,1259,1271,1259,1247,1247,1282,1218,1259,1259,1259,1259,1247,1271,1247,1271,1247,1259,1271,1247,1259,1233,1271,1282,1259,1259,1259,1247,1271,1271,1259,1271,1247,1259,1233,1282,1259,1233,1259,1271,1259,1259,1282,1259,1259,1233,1271,1233,1271,1271,1282,1271,1282,1259,1271,1233,1259,1247,1184,1218,1233,1282,1259,1247,1259,1282,1233
172,1247,1259,1259,1259,1259,1218,1271,1259,1247,1282,1218,1259,1247,1218,1259,1247,1271,1247,1259,1259,1259,1184,1247,1259,1218,1233,1247,1259,1247,1218,1282,1303,1247,1247,1247,1259,1293,1233,1218,1259,1271,1247,1218,1259,1233,1259,1271,1233,1247,1259,1247,1271,1247,1218,1233,1247,1259,1259,1259,1271,1218,1233,1247,1271,1233,1233,1233,1259,1218,1259,1247,1233,1247,1259,1233,1282,1259,1259,1247,1259,1282,1271,1247,1303,1233,1282,1259,1282,1271,1259,1233,1247,1259,1233,1259,1259,1218,1259,1233,1282,1271,1233,1247,1233,1282,1259,1293,1247,1259,1259,1247,1247,1271,1233,1233,1247,1247,1259,1233,1282,1259,1247,1271,1233,1259,1282,1293,1247,1259,1184,1184,1271,1247,1233,1247,1259,1271,1259,1247,1282,1247,1233,1271,1247,1247,1247,1247,1164,1233,1259,1271,1247,1259,1247,1233,1247,1271,1259,1271,1259,1259,1247,1233,1271,1293,1247,1184,1271,1247,1259,1259,1282,1247,1259,1247,1247,1259,1233,1259,1247,1218,1233,1259,1247,1233,1233,1218,1259,1259,1259,1259,1247,1247,1247,1247,1247,1184,1282,1247,1184,1271
173,1247,1247,1233,1247,1271,1184,1247,1247,1259,1271,1233,1247,1259,1271,1259,1218,1247,1247,1247,1233,1247,1233,1247,1259,1271,1259,1247,1282,1233,1233,1271,1259,1259,1259,1233,1259,1271,1259,1233,1271,1312,1218,1247,1271,1259,1259,1259,1247,1233,1271,1247,1259,1271,1259,1247,1233,1271,1259,1247,1282,1218,1259,1293,1259,1271,1282,1259,1233,1271,1259,1247,1271,1247,1259,1282,1259,1259,1282,1233,1259,1233,1259,1247,1233,1282,1271,1259,1259,1293,1247,1218,1282,1233,1259,1259,1247,1233,1247,1184,1282,1247,1218,1259,1247,1218,1271,1247,1259,1271,1233,1259,1259,1247,1247,1282,1271,1271,1259,1247,1233,1247,1271,1271,1233,1247,1247,1282,1233,1259,1271,1233,1259,1259,1218,1259,1259,1282,1282,1247,1259,1259,1271,1247,1271,1303,1259,1259,1218,1271,1282,1271,1259,1247,1233,1218,1247,1247,1282,1259,1282,1259,1271,1259,1271,1271,1282,1259,1282,1259,1293,1271,1271,1259,1247,1271,1184,1259,1259,1282,1259,1259,1259,1271,1247,1282,1247,1282,1271,1271,1259,1233,1233,1233,1271,1259,1218,1259,1259,1233,1247,1247
174,1282,1233,1259,1259,1259,1259,1259,1233,1247,1247,1259,1233,1233,1233,1218,1247,1247,1247,1259,1218,1271,1184,1233,1184,1247,1271,1259,1184,1184,1247,1259,1247,1259,1247,1218,1247,1259,1218,1247,1247,1282,1233,1259,1282,1233,1271,1259,1282,1233,1247,1271,1282,1293,1233,1233,1259,1259,1218,1282,1247,1233,1233,1247,1271,1247,1233,1233,1259,1259,1233,1247,1259,1282,1259,1259,1259,1247,1271,1233,1247,1282,1271,1247,1259,1247,1259,1259,1259,1271,1271,1271,1184,1259,1218,1271,1282,1259,1271,1233,1259,1247,1233,1247,1259,1259,1282,1247,1259,1247,1233,1247,1247,1303,1247,1259,1247,1271,1259,1184,1259,1247,1282,1247,1259,1233,1259,1271,1184,1259,1233,1247,1271,1247,1233,1218,1259,1233,1233,1218,1218,1271,1271,1247,1259,1218,1218,1259,1184,1282,1259,1282,1218,1259,1259,1233,1271,1293,1259,1247,1259,1233,1271,1218,1293,1282,1247,1233,1259,1247,1247,1259,1271,1233,1247,1259,1259,1259,1233,1259,1233,1233,1259,1233,1259,1282,1233,1247,1247,1259,1271,1247,1259,1233,1259,1259,1259,1271,1282,1184,1282,1233
